"0","M","410003170","18","地域支援体制加算３（特別調剤基本料）","13","ﾁｲｷｼｴﾝﾀｲｾｲｶｻﾝ","114","015","3","0","1400","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","433","000","000","000","000","000","000","000","000","000","03","03","03","0","0","0","00","0","01","0","10","1","00","00","0","7","7","3","1400","20240401","99999999","15","0010000015","0000000000","0"
"0","M","410003270","18","地域支援体制加算４（特別調剤基本料）","13","ﾁｲｷｼｴﾝﾀｲｾｲｶｻﾝ","115","016","3","0","3100","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","434","000","000","000","000","000","000","000","000","000","04","04","04","0","0","0","00","0","01","0","10","1","00","00","0","7","7","3","3100","20240401","99999999","16","0010000016","0000000000","0"
"0","M","450000370","12","後発医薬品調剤体制加算１","17","ｺｳﾊﾂｲﾔｸﾋﾝﾀｲｾｲｶｻﾝ1","093","017","3","0","2100","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","412","000","000","000","000","000","000","000","000","000","05","25","25","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","2100","20240401","99999999","17","0010000017","0000000000","0"
"0","M","450000970","12","後発医薬品調剤体制加算２","17","ｺｳﾊﾂｲﾔｸﾋﾝﾀｲｾｲｶｻﾝ2","094","018","3","0","2800","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","413","000","000","000","000","000","000","000","000","000","06","26","26","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","2800","20240401","99999999","18","0010000018","0000000000","0"
"0","M","450001470","12","後発医薬品調剤体制加算３","17","ｺｳﾊﾂｲﾔｸﾋﾝﾀｲｾｲｶｻﾝ3","095","019","3","0","3000","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","428","000","000","000","000","000","000","000","000","000","07","28","28","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","3000","20240401","99999999","19","0010000019","0000000000","0"
"0","M","410003470","21","後発医薬品調剤体制加算１（特別調剤基本料）","20","ｺｳﾊﾂｲﾔｸﾋﾝﾁｮｳｻﾞｲﾀｲｾｲｶ","116","020","3","0","1700","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","412","000","000","000","000","000","000","000","000","000","05","25","00","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","1700","20240401","99999999","20","0010000020","0000000000","0"
"0","M","410003570","21","後発医薬品調剤体制加算２（特別調剤基本料）","20","ｺｳﾊﾂｲﾔｸﾋﾝﾁｮｳｻﾞｲﾀｲｾｲｶ","117","021","3","0","2200","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","413","000","000","000","000","000","000","000","000","000","06","26","00","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","2200","20240401","99999999","21","0010000021","0000000000","0"
"0","M","410003670","21","後発医薬品調剤体制加算３（特別調剤基本料）","20","ｺｳﾊﾂｲﾔｸﾋﾝﾁｮｳｻﾞｲﾀｲｾｲｶ","118","022","3","0","2400","0","000","999","0","0","0","0","4","11","2","0","0","0","0","0","5","00","0","428","000","000","000","000","000","000","000","000","000","07","28","00","0","0","0","00","0","01","0","10","3","00","00","0","7","7","3","2400","20240401","99999999","22","0010000022","0000000000","0"
"0","M","460001180","16","調剤基本料減算（後発医薬品減算）","17","ﾁｮｳｻﾞｲｷﾎﾝﾘｮｳｹﾞﾝｻﾝ","025","023","9","0","500","0","000","999","0","0","0","1","4","12","2","0","0","0","0","0","5","58","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","7","7","9","500","20240401","99999999","23","0010000023","0000000000","0"
"0","M","410005810","32","算出後３点未満（調剤基本３（ロ）・１００分の８０（５０）・後減）","14","ｻﾝｼｭﾂｺﾞｻﾝﾃﾝﾐﾏﾝ","119","025","3","0","300","0","000","999","0","0","0","0","4","10","2","0","0","0","0","0","1","72","0","000","000","000","000","000","000","000","000","000","000","00","00","00","0","0","0","00","0","01","0","10","0","00","00","0","3","3","3","300","20240401","99999999","24","0010000024","0000000000","0"
